STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Male_under_5,Female_under_5,Total_Population,Households_with_Children_under_6,Total_Family_Households,Households_with_Children_under_1,Married_couple_Households,Married_couple_with_Children_und,Median_Household_Income,Median_Gross_Rent,Monthly_Owner_Costs__with_mortga,Median_Housing_Value,Median_Year_Structure_Built,Vacant_Housing_Units,Nursery_School_Enrollment,Kindergarten_Enrollment,Some_College,Bachelor_s_Degree_or_Higher,Mean_Travel_Time_to_Work,Households_with_No_Vehicle,Children_under_5,__Children_under_5,__Households_with_Children_under,__Married_couple_Households,__Married_couple_with_Children_u,Distance_to_Office__miles_,Travel_Time_to_Office__minutes_,has_grocery_store,has_park,has_bike_trail,travel_time_min,distance_miles,median_value,median_income,pct_kids_under6,has_grocery,has_bike,amenity_count,bg_id,travel_time_min_std,median_value_std,median_income_std,pct_kids_under6_std,amenity_count_std,commute_score,housing_afford_score,income_score,kids_score,amenity_score,weighted_score,chosen_flag,optmodel_score,optmodel_travel,optmodel_value
37,183,54121,2,371830541212,1500000US371830541212,Block Group 2,G5030,S,5151404,0,35.8616624,-78.5223377,83,163,4948,609,1431,971,971,121,102742,1647,1641,274900,1580,0,,,493,939,,0,246,4.9717057397,42.557651992,67.8546471,8.4556254368,13.135687918,22.518322146,0,1,1,22.518322146,13.135687918,274900,102742,42.557651992,0,1,2,45,0.4950736588,0.2423091179,0.362589654,0.5483009117,0.6666666667,0.5049263412,0.7576908821,0.362589654,0.5483009117,0.6666666667,0.5844372884,,,,
37,183,53415,1,371830534151,1500000US371830534151,Block Group 1,G5030,S,495311,0,35.7576098,-78.8801046,33,17,1009,133,305,274,274,27,179537,-666666666,1994,362900,316,0,,,38,255,,11,50,4.9554013875,43.606557377,89.836065574,8.8524590164,8.3619806538,14.334823978,0,0,1,14.334823978,8.3619806538,362900,179537,43.606557377,0,1,1,761,0.3097459717,0.3238510007,0.6949966887,0.561814716,0.3333333333,0.6902540283,0.6761489993,0.6949966887,0.561814716,0.3333333333,0.5844133215,,,,
37,183,51900,1,371830519001,1500000US371830519001,Block Group 1,G5030,S,1845884,52223,35.7837209,-78.6027815,70,95,2144,166,492,283,283,48,72022,1315,1522,295400,777,82,,,317,303,,4,165,7.6958955224,33.739837398,57.520325203,9.756097561,8.5200060609,14.605724676,0,1,1,14.605724676,8.5200060609,295400,72022,33.739837398,0,1,2,546,0.3158809275,0.2613046701,0.2296181832,0.4346946493,0.6666666667,0.6841190725,0.7386953299,0.2296181832,0.4346946493,0.6666666667,0.5837376481,,,,
37,183,54012,2,371830540122,1500000US371830540122,Block Group 2,G5030,S,1696852,0,35.8748938,-78.6143402,49,27,1039,115,326,305,305,53,104286,1203,1853,393100,422,0,,,52,317,,0,76,7.3147256978,35.27607362,93.558282209,16.257668712,8.6118108373,14.763104293,0,1,1,14.763104293,8.6118108373,393100,104286,35.27607362,0,1,2,155,0.3194450268,0.3518346924,0.3692728556,0.454487088,0.6666666667,0.6805549732,0.6481653076,0.3692728556,0.454487088,0.6666666667,0.5836541957,,,,
37,183,53206,3,371830532063,1500000US371830532063,Block Group 3,G5030,S,4072296,27676,35.6214326,-78.8464037,147,62,1780,283,445,400,400,81,155375,-666666666,1887,334300,445,0,,,77,482,,0,209,11.741573034,63.595505618,89.887640449,18.202247191,14.54782738,24.939132652,0,0,1,24.939132652,14.54782738,334300,155375,63.595505618,0,1,1,797,0.5498965723,0.2973498888,0.5904115103,0.8193467468,0.3333333333,0.4501034277,0.7026501112,0.5904115103,0.8193467468,0.3333333333,0.5836003836,,,,
37,183,53429,1,371830534291,1500000US371830534291,Block Group 1,G5030,S,828994,0,35.732336,-78.8549287,22,0,582,35,127,99,99,21,120982,1232,2159,320900,407,108,,,39,183,,0,22,3.7800687285,27.559055118,77.952755906,16.535433071,8.2548954945,14.151249419,0,1,1,14.151249419,8.2548954945,320900,120982,27.559055118,0,1,2,547,0.3055886483,0.2849332839,0.4415414649,0.3550631752,0.6666666667,0.6944113517,0.7150667161,0.4415414649,0.3550631752,0.6666666667,0.5828694548,,,,
37,183,54113,2,371830541132,1500000US371830541132,Block Group 2,G5030,S,9122515,398010,35.8133691,-78.522918,140,88,3181,310,753,453,453,101,60397,1334,1375,198300,1284,99,,,316,450,,6,228,7.1675573719,41.168658699,60.15936255,13.413014608,12.492499578,21.415713562,0,1,1,21.415713562,12.492499578,198300,60397,41.168658699,0,1,2,477,0.4701034206,0.1713306153,0.1792993892,0.5304055097,0.6666666667,0.5298965794,0.8286693847,0.1792993892,0.5304055097,0.6666666667,0.5820726715,,,,
37,183,53724,1,371830537241,1500000US371830537241,Block Group 1,G5030,S,894183,77679,35.8811342,-78.7294033,28,67,2253,285,469,424,424,15,103311,1013,1950,329300,1124,196,,,78,519,,0,95,4.2166000888,60.767590618,90.405117271,3.1982942431,4.6747473403,8.0138525834,0,0,0,8.0138525834,4.6747473403,329300,103311,60.767590618,0,0,0,103,0.1665980189,0.2927168273,0.3650525696,0.7829126791,0,0.8334019811,0.7072831727,0.3650525696,0.7829126791,0,0.5820405566,,,,
37,183,53520,1,371830535201,1500000US371830535201,Block Group 1,G5030,S,1522013,0,35.7954292,-78.7775156,0,17,1266,40,332,230,230,18,95978,1148,1891,324400,674,60,,,53,323,,0,17,1.3428120063,12.048192771,69.277108434,5.421686747,2.1061699543,3.6105770645,0,1,1,3.6105770645,2.1061699543,324400,95978,12.048192771,0,1,2,373,0.0668791883,0.288176427,0.3333116908,0.1552255534,0.6666666667,0.9331208117,0.711823573,0.3333116908,0.1552255534,0.6666666667,0.5811158083,,,,
37,183,53506,4,371830535064,1500000US371830535064,Block Group 4,G5030,S,2433396,0,35.74885,-78.7745968,15,24,1999,112,637,569,569,9,134152,1505,1835,371000,1011,118,,,149,492,,0,39,1.9509754877,17.582417582,89.324960754,1.4128728414,4.8174765835,8.2585312861,0,1,1,8.2585312861,4.8174765835,371000,134152,17.582417582,0,1,2,81,0.172139138,0.3313565604,0.4985477888,0.2265269614,0.6666666667,0.827860862,0.6686434396,0.4985477888,0.2265269614,0.6666666667,0.580513756,,,,
37,183,54219,1,371830542191,1500000US371830542191,Block Group 1,G5030,S,1687803,0,35.9630856,-78.497644,60,53,2032,290,568,515,515,38,175060,-666666666,2658,392800,734,0,,,41,582,,0,113,5.561023622,51.056338028,90.669014085,6.6901408451,17.401984723,29.831973811,0,1,1,29.831973811,17.401984723,392800,175060,51.056338028,0,1,2,834,0.6607023569,0.3515567087,0.6756180014,0.6577956109,0.6666666667,0.3392976431,0.6484432913,0.6756180014,0.6577956109,0.6666666667,0.5798571052,,,,
37,183,53202,2,371830532022,1500000US371830532022,Block Group 2,G5030,S,4050368,413094,35.6453459,-78.7899742,11,27,2039,249,632,571,571,20,160179,-666666666,2230,438300,747,76,,,107,507,,6,38,1.8636586562,39.398734177,90.348101266,3.164556962,12.017652112,20.601689334,0,1,1,20.601689334,12.017652112,438300,160179,39.398734177,0,1,2,459,0.4516686114,0.3937175686,0.6112056167,0.5076022961,0.6666666667,0.5483313886,0.6062824314,0.6112056167,0.5076022961,0.6666666667,0.5796938025,,,,
37,183,52306,1,371830523061,1500000US371830523061,Block Group 1,G5030,S,931045,0,35.7509946,-78.7073043,0,15,1077,32,184,152,152,16,74773,1370,1388,222200,627,171,,,87,198,,0,15,1.3927576602,17.391304348,82.608695652,8.6956521739,5.045223274,8.6489541841,0,1,1,8.6489541841,5.045223274,222200,74773,17.391304348,0,1,2,65,0.1809808548,0.1934766494,0.2415258823,0.2240647118,0.6666666667,0.8190191452,0.8065233506,0.2415258823,0.2240647118,0.6666666667,0.579561556,,,,
37,183,50400,1,371830504001,1500000US371830504001,Block Group 1,G5030,S,1532292,0,35.7968576,-78.6353908,29,28,1110,70,297,273,273,34,136667,1464,1893,396600,565,23,,,36,392,,0,57,5.1351351351,23.569023569,91.919191919,11.447811448,6.5322215155,11.198094027,0,1,1,11.198094027,6.5322215155,396600,136667,23.569023569,0,1,2,264,0.2387099801,0.3550778354,0.5094339623,0.3036567223,0.6666666667,0.7612900199,0.6449221646,0.5094339623,0.3036567223,0.6666666667,0.579497848,,,,
37,183,54112,2,371830541122,1500000US371830541122,Block Group 2,G5030,S,7323388,0,35.8199845,-78.4773878,124,183,2765,352,669,455,455,124,65400,1175,1775,277200,986,0,,,268,597,,11,307,11.103074141,52.615844544,68.011958146,18.535127055,15.277049911,26.189228418,0,1,1,26.189228418,15.277049911,277200,65400,52.615844544,0,1,2,29,0.5782068807,0.2444403262,0.2009548667,0.6778878576,0.6666666667,0.4217931193,0.7555596738,0.2009548667,0.6778878576,0.6666666667,0.579460999,,,,
37,183,53427,2,371830534272,1500000US371830534272,Block Group 2,G5030,S,1487301,0,35.7368602,-78.9052167,178,0,2656,365,636,604,604,60,117793,1388,1932,384400,995,48,,,256,742,,0,178,6.7018072289,57.389937107,94.968553459,9.4339622642,10.302552881,17.661519224,0,0,1,17.661519224,10.302552881,384400,117793,57.389937107,0,1,1,565,0.3850840145,0.3437731653,0.4277378835,0.7393959339,0.3333333333,0.6149159855,0.6562268347,0.4277378835,0.7393959339,0.3333333333,0.5792638018,,,,
37,183,53518,1,371830535181,1500000US371830535181,Block Group 1,G5030,S,855652,17285,35.7569187,-78.805686,23,0,1840,79,505,236,236,7,112422,1449,1569,278700,798,75,,,65,333,,0,23,1.25,15.643564356,46.732673267,1.3861386139,5.0999952997,8.7428490852,0,1,1,8.7428490852,5.0999952997,278700,112422,15.643564356,0,1,2,394,0.1831072467,0.2458302446,0.4044895185,0.2015473175,0.6666666667,0.8168927533,0.7541697554,0.4044895185,0.2015473175,0.6666666667,0.579226254,,,,
37,183,53716,2,371830537162,1500000US371830537162,Block Group 2,G5030,S,1501748,0,35.8574037,-78.6484488,82,58,1308,86,316,134,134,70,75000,1339,1658,328100,541,17,,,15,424,,20,140,10.703363914,27.215189873,42.405063291,22.151898734,6.356659632,10.897130798,0,1,1,10.897130798,6.356659632,328100,75000,27.215189873,0,1,2,89,0.2318942128,0.2916048925,0.2425084514,0.3506329114,0.6666666667,0.7681057872,0.7083951075,0.2425084514,0.3506329114,0.6666666667,0.5789478746,,,,
37,183,51600,2,371830516002,1500000US371830516002,Block Group 2,G5030,S,691762,0,35.8107771,-78.653386,23,11,1064,121,296,266,266,22,119896,1057,3027,721900,585,54,,,6,390,,0,34,3.1954887218,40.878378378,89.864864865,7.4324324324,5.4018894546,9.2603819221,0,1,1,9.2603819221,5.4018894546,721900,119896,40.878378378,0,1,2,36,0.1948275602,0.6565048184,0.4368407156,0.5266656191,0.6666666667,0.8051724398,0.3434951816,0.4368407156,0.5266656191,0.6666666667,0.5786759559,,,,
37,183,53711,3,371830537113,1500000US371830537113,Block Group 3,G5030,S,903757,0,35.8797151,-78.7031104,68,0,1313,85,313,243,243,45,84038,1109,2466,416200,730,92,,,103,443,,0,68,5.1789794364,27.156549521,77.635782748,14.376996805,5.1250255472,8.785758081,0,1,1,8.785758081,5.1250255472,416200,84038,27.156549521,0,1,2,454,0.1840789858,0.3732394366,0.2816294199,0.3498774055,0.6666666667,0.8159210142,0.6267605634,0.2816294199,0.3498774055,0.6666666667,0.5782979929,,,,
37,183,52602,2,371830526022,1500000US371830526022,Block Group 2,G5030,S,1108310,0,35.8376337,-78.6316903,0,37,1449,46,406,377,377,14,93333,1669,1991,438300,1227,391,,,127,559,,0,37,2.5534851622,11.330049261,92.857142857,3.4482758621,6.780474759,11.623671015,1,1,1,11.623671015,6.780474759,438300,93333,11.330049261,1,1,3,197,0.2483478143,0.3937175686,0.3218628126,0.1459731928,1,0.7516521857,0.6062824314,0.3218628126,0.1459731928,1,0.5778491122,,,,
37,63,700,3,370630007003,1500000US370630007003,Block Group 3,G5030,S,1115008,0,35.9741972,-78.9199886,19,117,1254,176,261,212,212,59,113438,1580,1772,336000,489,0,,,72,240,,0,136,10.845295056,67.432950192,81.22605364,22.605363985,14.529151132,24.907116227,0,1,0,24.907116227,14.529151132,336000,113438,67.432950192,0,0,1,383,0.5491715119,0.2989251297,0.4088872729,0.8687873118,0.3333333333,0.4508284881,0.7010748703,0.4088872729,0.8687873118,0.3333333333,0.577674318,,,,
37,183,53428,2,371830534282,1500000US371830534282,Block Group 2,G5030,S,17598022,6424,35.700729,-78.923691,55,14,1179,134,293,271,271,0,181399,-666666666,1852,571400,546,108,,,39,251,,15,69,5.8524173028,45.733788396,92.491467577,0,12.734214233,21.830081542,0,1,1,21.830081542,12.734214233,571400,181399,45.733788396,0,1,2,562,0.4794874099,0.5170496664,0.7030563527,0.5892213668,0.6666666667,0.5205125901,0.4829503336,0.7030563527,0.5892213668,0.6666666667,0.5776625245,,,,
37,183,52102,2,371830521022,1500000US371830521022,Block Group 2,G5030,S,1304796,0,35.7537329,-78.5896214,0,6,1493,111,370,148,148,0,60893,1331,1236,170300,595,0,,,193,138,,4,6,0.4018754186,30,40,0,9.9386189851,17.037632546,0,1,1,17.037632546,9.9386189851,170300,60893,30,0,1,2,820,0.3709551576,0.1453854707,0.1814463245,0.3865116279,0.6666666667,0.6290448424,0.8546145293,0.1814463245,0.3865116279,0.6666666667,0.5762899892,,,,
37,183,53505,1,371830535051,1500000US371830535051,Block Group 1,G5030,S,1118119,0,35.7640503,-78.7640269,0,19,1202,61,399,294,294,7,95972,-666666666,1869,327100,521,26,,,114,288,,0,19,1.5806988353,15.288220551,73.684210526,1.7543859649,3.6504936947,6.257989191,0,1,1,6.257989191,3.6504936947,327100,95972,15.288220551,0,1,2,505,0.126833838,0.2906782802,0.3332857199,0.1969691671,0.6666666667,0.873166162,0.7093217198,0.3332857199,0.1969691671,0.6666666667,0.5760600815,,,,
37,183,54501,1,371830545011,1500000US371830545011,Block Group 1,G5030,S,775044,0,35.7348168,-78.6576473,16,77,1254,140,287,287,287,98,96202,1891,1861,347800,547,0,,,24,591,,65,93,7.4162679426,48.780487805,100,34.146341463,7.5907636291,13.01273765,0,1,0,13.01273765,7.5907636291,347800,96202,48.780487805,0,0,1,784,0.2798053281,0.3098591549,0.3342812745,0.6284741917,0.3333333333,0.7201946719,0.6901408451,0.3342812745,0.6284741917,0.3333333333,0.575290179,,,,
37,183,53715,1,371830537151,1500000US371830537151,Block Group 1,G5030,S,1502357,91486,35.8656518,-78.6634149,43,24,1832,156,589,523,523,23,55000,1137,1870,312800,870,96,,,153,608,,0,67,3.6572052402,26.485568761,88.794567063,3.9049235993,5.9076285296,10.127363194,0,1,1,10.127363194,5.9076285296,312800,55000,26.485568761,0,1,2,433,0.2144616617,0.2774277242,0.1559384834,0.3412326766,0.6666666667,0.7855383383,0.7225722758,0.1559384834,0.3412326766,0.6666666667,0.5751343905,,,,
37,183,53005,3,371830530053,1500000US371830530053,Block Group 3,G5030,S,1566456,0,35.7075851,-78.7864023,59,14,1346,114,467,427,427,30,171111,-666666666,2194,457800,490,0,,,79,425,,26,73,5.4234769688,24.411134904,91.434689507,6.4239828694,7.7344914934,13.259128274,1,0,1,13.259128274,7.7344914934,457800,171111,24.411134904,1,1,2,140,0.2853852163,0.4117865085,0.6585247612,0.3145062497,0.6666666667,0.7146147837,0.5882134915,0.6585247612,0.3145062497,0.6666666667,0.5741087661,,,,
37,63,2022,2,370630020222,1500000US370630020222,Block Group 2,G5030,S,1122552,42076,35.9215598,-78.9200288,25,122,1622,165,479,404,404,110,110809,-666666666,1571,266500,807,49,,,51,463,,12,147,9.0628853268,34.446764092,84.342379958,22.964509395,12.028494181,20.620275738,0,1,1,20.620275738,12.028494181,266500,110809,34.446764092,0,1,2,529,0.4520895286,0.2345255745,0.3975076506,0.4438024955,0.6666666667,0.5479104714,0.7654744255,0.3975076506,0.4438024955,0.6666666667,0.5741072252,,,,
37,183,53722,3,371830537223,1500000US371830537223,Block Group 3,G5030,S,815118,0,35.8994743,-78.6704646,0,0,995,76,298,298,298,0,129583,-666666666,1810,407700,427,0,,,86,309,,0,0,0,25.503355705,100,0,7.2823835917,12.484086157,0,1,1,12.484086157,7.2823835917,407700,129583,25.503355705,0,1,2,442,0.2678332159,0.365363232,0.4787708796,0.3285781177,0.6666666667,0.7321667841,0.634636768,0.4787708796,0.3285781177,0.6666666667,0.5733240003,,,,
37,183,53010,1,371830530101,1500000US371830530101,Block Group 1,G5030,S,12332855,183041,35.7423228,-78.7154778,88,36,2233,179,516,416,416,0,122500,1306,1322,248800,854,0,,,139,506,,0,124,5.553067622,34.689922481,80.620155039,0,6.2134083682,10.651557203,0,1,0,10.651557203,6.2134083682,248800,122500,34.689922481,0,0,1,251,0.2263328275,0.2181245367,0.4481121254,0.4469352803,0.3333333333,0.7736671725,0.7818754633,0.4481121254,0.4469352803,0.3333333333,0.5730035851,,,,
37,183,54217,3,371830542173,1500000US371830542173,Block Group 3,G5030,S,2076355,0,35.9346995,-78.5113627,48,339,2695,268,556,478,478,40,127018,-666666666,2357,358900,564,0,,,105,328,,0,387,14.359925788,48.201438849,85.971223022,7.1942446043,15.677463595,26.875651877,0,1,1,26.875651877,15.677463595,358900,127018,48.201438849,0,1,2,326,0.5937519776,0.3201445515,0.4676682812,0.6210138866,0.6666666667,0.4062480224,0.6798554485,0.4676682812,0.6210138866,0.6666666667,0.5728867284,,,,
37,183,54220,1,371830542201,1500000US371830542201,Block Group 1,G5030,S,3363562,0,35.9424727,-78.5227409,136,75,2408,290,606,484,484,42,125833,1223,2394,367600,866,0,,,171,523,,14,211,8.7624584718,47.854785479,79.867986799,6.9306930693,15.433886604,26.458091322,0,1,1,26.458091322,15.433886604,367600,125833,47.854785479,0,1,2,28,0.5842956876,0.3282060786,0.4625390106,0.6165477013,0.6666666667,0.4157043124,0.6717939214,0.4625390106,0.6165477013,0.6666666667,0.5720090221,,,,
37,183,53604,2,371830536042,1500000US371830536042,Block Group 2,G5030,S,1842612,36909,35.8116566,-78.8549843,51,15,2595,329,916,859,859,0,164792,1785,2774,750300,1013,22,,,30,667,,22,66,2.5433526012,35.917030568,93.777292576,0,5.9655978941,10.226739247,0,1,1,10.226739247,5.9655978941,750300,164792,35.917030568,0,1,2,330,0.2167121827,0.6828206079,0.6311729798,0.4627449985,0.6666666667,0.7832878173,0.3171793921,0.6311729798,0.4627449985,0.6666666667,0.5713947137,,,,
37,183,51600,1,371830516001,1500000US371830516001,Block Group 1,G5030,S,919753,0,35.8122153,-78.6657421,36,18,780,74,218,196,196,31,162321,950,3160,776800,345,21,,,38,353,,8,54,6.9230769231,33.944954128,89.908256881,14.220183486,4.7034847055,8.0631166381,0,1,1,8.0631166381,4.7034847055,776800,162321,33.944954128,0,1,2,542,0.1677136779,0.707375834,0.6204772602,0.437337316,0.6666666667,0.8322863221,0.292624166,0.6204772602,0.437337316,0.6666666667,0.5713118021,,,,
37,183,52404,3,371830524043,1500000US371830524043,Block Group 3,G5030,S,644235,0,35.7720036,-78.7006635,9,8,674,74,208,177,177,9,108750,-666666666,1819,353800,260,20,,,36,145,,0,17,2.5222551929,35.576923077,85.096153846,4.3269230769,4.067271967,6.9724662291,0,1,0,6.9724662291,4.067271967,353800,108750,35.576923077,0,0,1,130,0.1430142506,0.3154188288,0.3885952724,0.4583631485,0.3333333333,0.8569857494,0.6845811712,0.3885952724,0.4583631485,0.3333333333,0.5712796526,,,,
37,183,51400,2,371830514002,1500000US371830514002,Block Group 2,G5030,S,491585,0,35.7932369,-78.6729393,87,0,1054,93,156,126,126,71,70375,1086,2204,656000,421,54,,,50,90,,0,87,8.2542694497,59.615384615,80.769230769,45.512820513,4.5632232711,7.8226684647,0,1,0,7.8226684647,4.5632232711,656000,70375,59.615384615,0,0,1,540,0.1622683655,0.5954410675,0.2224891463,0.7680679785,0.3333333333,0.8377316345,0.4045589325,0.2224891463,0.7680679785,0.3333333333,0.5712772711,,,,
37,183,53205,2,371830532052,1500000US371830532052,Block Group 2,G5030,S,3255409,240125,35.6388491,-78.8134116,15,70,1972,232,552,434,434,54,95893,1436,2228,339900,951,145,,,208,512,,0,85,4.3103448276,42.028985507,78.623188406,9.7826086957,12.834753983,22.0024354,0,1,1,22.0024354,12.834753983,339900,95893,42.028985507,0,1,2,9,0.4833906236,0.3025389177,0.3329437685,0.5414897203,0.6666666667,0.5166093764,0.6974610823,0.3329437685,0.5414897203,0.6666666667,0.5706447008,,,,
37,183,53109,3,371830531093,1500000US371830531093,Block Group 3,G5030,S,7547590,178822,35.614561,-78.7643604,185,17,3323,368,865,748,748,86,101563,2271,1820,311400,992,0,,,161,594,,12,202,6.0788444177,42.543352601,86.473988439,9.9421965318,13.871228778,23.779249334,0,1,1,23.779249334,13.871228778,311400,101563,42.543352601,0,1,2,24,0.5236292611,0.276130467,0.3574863544,0.5481166823,0.6666666667,0.4763707389,0.723869533,0.3574863544,0.5481166823,0.6666666667,0.5699777307,,,,
37,183,53005,2,371830530052,1500000US371830530052,Block Group 2,G5030,S,2387411,0,35.7061879,-78.7730541,14,11,526,43,178,178,178,0,148542,-666666666,2090,428300,232,14,,,10,199,,0,25,4.752851711,24.157303371,100,0,7.6622287671,13.135249315,0,1,1,13.135249315,7.6622287671,428300,148542,24.157303371,0,1,2,812,0.28257979,0.3844514455,0.5608348808,0.3112359551,0.6666666667,0.71742021,0.6155485545,0.5608348808,0.3112359551,0.6666666667,0.5696905736,,,,
37,183,52603,1,371830526031,1500000US371830526031,Block Group 1,G5030,S,1986774,0,35.8301753,-78.6467584,107,95,2468,250,524,509,509,66,110690,1460,3922,846000,1254,144,,,148,883,,10,202,8.1847649919,47.709923664,97.13740458,12.595419847,5.8494617739,10.027648755,0,1,1,10.027648755,5.8494617739,846000,110690,47.709923664,0,1,2,97,0.2122034775,0.7714974055,0.3969925593,0.6146813421,0.6666666667,0.7877965225,0.2285025945,0.3969925593,0.6146813421,0.6666666667,0.5693525743,,,,
37,183,53716,3,371830537163,1500000US371830537163,Block Group 3,G5030,S,812068,0,35.8653796,-78.6442557,69,53,2521,151,621,406,406,71,68214,1163,1612,292500,1120,94,,,63,820,,21,122,4.8393494645,24.315619968,65.3784219,11.433172303,6.8261548082,11.701979671,0,1,1,11.701979671,6.8261548082,292500,68214,24.315619968,0,1,2,94,0.2501212322,0.2586174944,0.2131352612,0.3132756619,0.6666666667,0.7498787678,0.7413825056,0.2131352612,0.3132756619,0.6666666667,0.568711968,,,,
37,63,2022,1,370630020221,1500000US370630020221,Block Group 1,G5030,S,986941,0,35.9130166,-78.9234024,30,15,1354,101,255,167,167,42,45962,1072,1649,246800,736,0,,,155,259,,0,45,3.3234859675,39.607843137,65.490196078,16.470588235,11.850733394,20.31554296,0,1,1,20.31554296,11.850733394,246800,45962,39.607843137,0,1,2,528,0.4451883942,0.2162713121,0.1168175148,0.5102963976,0.6666666667,0.5548116058,0.7837286879,0.1168175148,0.5102963976,0.6666666667,0.5680378233,,,,
37,183,52507,1,371830525071,1500000US371830525071,Block Group 1,G5030,S,898682,0,35.8478965,-78.697282,13,22,952,42,253,211,211,16,77383,1292,1760,353500,499,54,,,65,320,,15,35,3.6764705882,16.600790514,83.399209486,6.3241106719,3.6750606305,6.3001039379,0,1,1,6.3001039379,3.6750606305,353500,77383,16.600790514,0,1,2,416,0.1277875901,0.3151408451,0.2528232631,0.2138799522,0.6666666667,0.8722124099,0.6848591549,0.2528232631,0.2138799522,0.6666666667,0.5671105811,,,,
